"","CU25_1","CU25_2","CU25_4","CU25_5","CU25_6","CU25_7","CU25_8","CU25_10"
"Ccdc168",6.25003587786956,6.08903019021879,6.38970685675043,6.4950796550816,6.26574025732778,6.08903019021879,6.39841719952678,6.3867448024636
"Rpl36-ps12",6.54278680302494,6.5898792840711,6.08903019021879,6.42093115304451,6.48318595430617,6.60178936420311,6.39841719952678,6.57377574209306
"Vmn2r100",6.08903019021879,6.2668850118428,6.38970685675043,6.32397778693793,6.26574025732778,6.40405884088155,6.26788278946765,6.33225654299827
"Ube2d2a",10.8182314947902,10.9854619199485,11.0405635960637,10.9587399774349,10.4350847927862,10.6984727937971,10.5818243653493,10.5733640690625
"Tnnc1",12.487761517295,10.3093229741721,12.190921979289,11.5939510467476,9.52605853424029,10.9420793022365,11.8714790601511,8.50343608668128
"Vmn2r52",6.08903019021879,6.08903019021879,6.08903019021879,6.32397778693793,6.44179185090854,6.34641984239714,6.44605278073222,6.08903019021879
"Gon7",7.84362090142229,7.88023448903384,8.02105184997268,8.14259274984099,7.82075276235263,7.68638151487466,7.77256849324763,7.78001655302439
"Vmn2r114",6.68747128899888,6.39669554693137,6.85765704446226,7.14327208011829,7.02475027424715,6.96817139745881,7.0357211926617,7.11468907662809
"Rps2-ps10",9.80269462335123,9.98012935510668,9.84625818565904,9.74197818269935,9.48303032422158,9.81390040485163,9.62808283242354,9.61799768898264
"Hspa1a",9.95431201943832,9.49428491210192,9.83530393924731,9.05233540681906,8.37421654448307,8.80158036685738,9.06335759039957,8.59980254305636
"Smim35",7.5758423312577,7.21369604391603,7.57761253574957,7.44048166298372,6.52054005440785,6.68912775704257,6.65140666755771,6.68134761003087
"Gm6611",6.08903019021879,6.08903019021879,6.08903019021879,6.45990354605985,6.26574025732778,6.27115267979593,6.26788278946765,6.47292681528908
"Cyp2c69",6.4483076046247,6.34039612705304,6.08903019021879,6.37662272064648,6.08903019021879,6.08903019021879,6.08903019021879,7.69991623307483
"Myh15",6.25003587786956,6.39669554693137,6.51348865616069,6.80656926096608,6.3387802392108,6.08903019021879,6.39841719952678,6.33225654299827
"Gbp11",6.41054295908313,6.2668850118428,6.08903019021879,6.08903019021879,6.39472019832906,6.27115267979593,6.08903019021879,6.26111890898373
"Vmn2r59",6.54278680302494,6.55782268799217,6.92909385906161,7.09384231957952,6.69704486864226,6.40405884088155,6.85992592626968,7.01612346831698
"Peg10",7.86677364935334,8.34393969005764,7.75918669632974,7.63504177698094,8.27796401340979,8.11333575164612,8.02084743610726,8.50742586735685
"Vmn2r4",6.25003587786956,6.2668850118428,6.33467936495677,6.32397778693793,6.26574025732778,6.27115267979593,6.26788278946765,6.33225654299827
"Bend4",6.57006655456008,6.8751628996892,6.83862643200718,7.11890251992353,6.74496777611369,6.63254068093247,6.75279407467022,6.68134761003087
"Gm4540",6.8997192361319,6.55782268799217,7.11098954564662,6.58552649308023,7.31459658206516,7.21299747063257,7.50705668944087,7.89411374284852
"Dynlt1a",7.71414055292215,7.80161082364959,7.53397952629538,7.78811045157948,7.89721832244864,7.75278277118176,7.61729638213445,7.91947257691679
"Kcnb2",6.08903019021879,6.08903019021879,6.47673727509932,6.25525491524189,6.08903019021879,6.53367171692076,6.08903019021879,6.33225654299827
"Vmn2r113",6.08903019021879,6.55782268799217,6.60795853001541,6.25525491524189,6.26574025732778,6.08903019021879,6.44605278073222,6.43259927232694
"Fancf",6.97208750887162,6.83572012636215,7.0098545770348,6.85992077768872,7.02475027424715,7.03626564812667,6.97010941797755,6.93769471624893
"Vmn2r90",6.36761195034119,6.81512130937556,7.06911231892528,7.62757903717356,7.43227039612335,7.4602031842593,7.88916831902452,7.76585152256698
"B930094E09Rik",6.72814820836975,6.34039612705304,6.73434899099698,6.42093115304451,6.85088973111447,6.66157001922313,7.13947503546428,6.50932186164982
"Gm45351",7.40935613555881,7.47046616820094,7.7295826907152,7.87006033280107,6.94275920219649,7.51128580232079,7.09652092890872,7.47568574106791
"Dnaaf4",6.68747128899888,6.5898792840711,7.15096215292875,7.11890251992353,7.31459658206516,6.89358144379503,7.55432705988254,6.85023039598519
"Slc22a13b",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.48318595430617,6.08903019021879,6.52573917589747,6.50932186164982
"Gm2308",6.59582928013891,6.77190267361763,6.26283517020529,6.55738542638483,6.39472019832906,6.66157001922313,6.52573917589747,6.47292681528908
"Zfp963",7.87249354131984,8.06025564475404,8.1446041755839,8.02452251567491,8.37421654448307,8.51012364479759,8.22264868926657,8.27283000970623
"Cdk3",6.64363835970352,6.08903019021879,6.57857028996627,6.55738542638483,6.39472019832906,6.45255461014013,6.48794092510865,6.54273219240034
"Zfp419",6.54278680302494,6.08903019021879,6.08903019021879,6.37662272064648,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Zfp977",6.08903019021879,6.34039612705304,6.33467936495677,6.4950796550816,6.26574025732778,6.27115267979593,6.34180451649344,6.08903019021879
"Smim40",6.25003587786956,6.39669554693137,6.33467936495677,6.08903019021879,6.08903019021879,6.08903019021879,6.48794092510865,6.43259927232694
"Gm20479",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.55482759799453,6.08903019021879,6.39841719952678,6.08903019021879
"Zfp141",7.53081822128177,7.92107081609807,8.06738213512562,8.40381352985407,8.27796401340979,8.4179549725489,8.15697562712428,8.4504601221548
"Gpank1",8.7278091583517,8.80382093631003,8.3473707876779,8.3917108239602,9.28936308057005,9.48213139073577,9.37146922646034,9.06542974395099
"Gm20518",6.51369747841017,6.77190267361763,7.0972537979736,6.55738542638483,6.72148907854801,6.49519621110951,7.3624244033056,7.17885580582061
"Gm20547",6.08903019021879,6.08903019021879,7.02507034662299,6.08903019021879,6.08903019021879,7.18584816204382,6.08903019021879,6.08903019021879
"Nlrp1c-ps",6.08903019021879,6.08903019021879,6.57857028996627,6.42093115304451,6.08903019021879,6.08903019021879,6.26788278946765,6.33225654299827
"Pagr1b",6.36761195034119,6.77190267361763,6.08903019021879,6.70660415999965,6.52054005440785,6.08903019021879,6.70431690620312,6.7280718998381
"Gm8738",6.4483076046247,6.08903019021879,6.08903019021879,6.37662272064648,6.26574025732778,6.40405884088155,6.08903019021879,6.08903019021879
"Gm20537",6.08903019021879,6.08903019021879,6.08903019021879,6.4950796550816,6.3387802392108,6.08903019021879,6.52573917589747,6.47292681528908
"Gm20422",6.08903019021879,6.93055149450891,6.71123854402846,6.90951160565458,6.74496777611369,6.66157001922313,7.00358060804437,7.05977412018214
"Med20",9.17909543033693,9.20787702513678,9.35166237220454,9.27167709790859,9.87189742532874,9.64096089676426,9.97175793941322,9.46470790906155
"Serpinb10",6.68747128899888,6.44406853649225,6.08903019021879,6.25525491524189,6.08903019021879,6.34641984239714,6.08903019021879,6.43259927232694
"Gm20449",6.31660876692879,6.39669554693137,6.51348865616069,6.42093115304451,6.48318595430617,6.08903019021879,6.08903019021879,6.26111890898373
"Scnm1",9.68487787111063,9.68018520273781,9.68116859001947,9.59165739540091,10.1656071347733,10.1115767507288,10.049729599256,9.83086903732636
"Gm20438",6.08903019021879,6.08903019021879,6.33467936495677,6.52737471857631,6.08903019021879,6.08903019021879,6.39841719952678,6.08903019021879
"Gm3654",6.4823970119052,6.08903019021879,6.38970685675043,6.85992077768872,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Gm6061",6.4483076046247,6.08903019021879,6.08903019021879,6.08903019021879,6.3387802392108,6.45255461014013,6.70431690620312,6.43259927232694
"Gm18588",7.28160385383761,7.67711135553449,6.08903019021879,6.08903019021879,7.43227039612335,7.58835786114517,7.73366959824708,6.08903019021879
"Gm18294",6.41054295908313,6.48572664042375,6.26283517020529,6.55738542638483,6.83101171087219,6.66157001922313,6.56043288492069,6.68134761003087
"Lrch4",9.92423630365542,10.0355269172361,9.80353449432285,9.35267072465989,9.53008916847625,9.91364925478026,9.64719520947226,9.75309079300743
"Gm20662",6.08903019021879,6.48572664042375,6.08903019021879,6.25525491524189,6.55482759799453,6.27115267979593,6.34180451649344,6.08903019021879
"Gm20708",6.08903019021879,7.13385167932151,6.47673727509932,6.89335488128633,6.08903019021879,6.08903019021879,6.81911528212994,6.77141439885891
"Gm20691",6.08903019021879,6.67524044010438,6.57857028996627,6.08903019021879,6.69704486864226,6.08903019021879,6.59266451802607,6.68134761003087
"Smim17",6.86868119485449,6.70093075188531,6.63570574512542,6.72793811699106,6.26574025732778,6.66157001922313,6.08903019021879,6.43259927232694
"Gm20695",6.81940904888089,7.04614891488351,6.43601348849959,6.82482057533963,6.6447439704945,7.08388950752213,7.11107251696435,7.03093003012081
"Gm20683",9.71305709374418,9.79637478875673,9.90579620813618,9.72345113901239,7.91726671277113,8.62122041829045,8.43866528266667,8.40823237950935
"Eif4e3",10.6032784407968,10.7863380583642,10.5171076760172,10.6879104251519,10.7690756730151,10.9712887668359,10.8030021332196,10.7201673185766
"Rpl41",12.4503961582977,12.4988963922491,12.3140412934145,12.3809127649912,12.5376226897024,12.801434366067,12.6553429036685,12.6668208883799
"Gm20716",10.7586086504217,10.688144925719,10.6949669266063,10.4820452847213,10.6277293322067,10.511061687656,10.5015709639134,10.645142372029
"H3c14",8.28252733380864,8.04822163103399,8.41872600594983,8.48559085040808,7.56526488297493,7.57901141809602,7.85392486074634,7.84176018309297
"Gm8355",6.54278680302494,6.55782268799217,6.08903019021879,6.32397778693793,6.39472019832906,6.27115267979593,6.39841719952678,6.08903019021879
"Ppp2r3d",8.67953584353915,8.47223670018398,8.645888979134,8.59091322075505,8.81380635584122,8.61711178126611,8.9214102928915,8.64732857416263
"Gal3st2b",6.31660876692879,6.44406853649225,6.38970685675043,6.4950796550816,6.44179185090854,6.08903019021879,6.34180451649344,6.33225654299827
"Igkv1-110",6.64363835970352,6.99863523256637,6.08903019021879,6.32397778693793,6.26574025732778,6.08903019021879,6.08903019021879,6.26111890898373
"Or6c1",6.25003587786956,6.39669554693137,6.26283517020529,6.25525491524189,6.44179185090854,6.49519621110951,6.34180451649344,6.08903019021879
"Tmem181c-ps",6.08903019021879,6.34039612705304,6.43601348849959,6.4950796550816,6.39472019832906,6.34641984239714,6.34180451649344,6.26111890898373
"Or8c15",6.08903019021879,6.48572664042375,6.08903019021879,6.45990354605985,6.52054005440785,6.34641984239714,6.44605278073222,6.50932186164982
"Tomm20",11.1663949598519,11.0468590817209,11.0740812599209,11.23779005058,11.3900142149218,11.3353234678708,11.8301402731541,11.3568431376181
"Zfp853",6.51369747841017,6.48572664042375,6.33467936495677,6.66140677218778,6.44179185090854,6.53367171692076,6.39841719952678,6.08903019021879
"Hmgcs1",9.62053266035847,9.7725079064032,10.0801271882699,10.2915972362987,9.3861740517389,9.1882145848593,9.57914623065368,9.53488867329872
"Evi2b",7.09971037366471,7.06140132390413,6.83862643200718,7.36693909693279,6.44179185090854,6.49519621110951,6.52573917589747,7.33819909551944
"Or13a18",6.76623947228085,7.03061360692945,7.39145161910733,8.19071379139889,8.15774526045822,7.11423164148505,7.83227701787606,8.31492939301312
"Gm16867",8.81676358232527,9.1288596573299,8.98256013519575,9.13953970900496,7.73138064858754,8.2118545703493,8.03945343887882,8.64012412123622
"Msantd5f9",7.8610267361469,7.31062755107607,7.55163942411626,7.30810036236135,7.16795504688063,7.26506381285837,7.01980837218976,7.39935695385041
"Gm2237",6.31660876692879,6.39669554693137,6.08903019021879,6.58552649308023,6.08903019021879,6.49519621110951,6.44605278073222,6.43259927232694
"Gm10406",6.25003587786956,6.34039612705304,6.08903019021879,6.08903019021879,6.48318595430617,6.08903019021879,6.08903019021879,6.3867448024636
"Rnasek",11.0699221864679,11.1577406748887,10.7738253986297,10.5594934619386,11.1922136702821,11.3413800275247,11.1808129334973,10.930751912381
"Ccl21d",6.08903019021879,6.08903019021879,6.08903019021879,9.14422869498366,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Spata31f1b",6.08903019021879,6.67524044010438,6.85765704446226,7.13117051316828,6.58668327723038,6.34641984239714,6.08903019021879,6.75012295280389
"Gm20826",6.78444982333281,6.48572664042375,7.05468673615737,6.76847485184988,6.74496777611369,6.08903019021879,6.87947181671402,6.86858882671824
"Gm8494",6.08903019021879,6.39669554693137,6.08903019021879,6.08903019021879,6.3387802392108,6.08903019021879,6.08903019021879,6.47292681528908
"Vmn2r44",6.08903019021879,6.08903019021879,6.47673727509932,6.58552649308023,6.44179185090854,6.27115267979593,6.08903019021879,6.47292681528908
"Rpl31-ps9",6.36761195034119,6.2668850118428,6.63570574512542,6.32397778693793,6.39472019832906,6.08903019021879,6.08903019021879,6.08903019021879
"Gm3264",6.08903019021879,6.08903019021879,6.47673727509932,6.08903019021879,6.08903019021879,6.45255461014013,6.26788278946765,6.08903019021879
"Vmn2r20",6.41054295908313,6.61993193251511,6.75660926263257,6.78780168145693,6.9073767539261,6.87370334079023,6.87947181671402,7.03093003012081
"Ighv2-3",6.66599317448517,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Mup-ps24",6.25003587786956,6.64830417671197,6.08903019021879,6.4950796550816,6.08903019021879,6.27115267979593,6.08903019021879,6.08903019021879
"Ap3s1-ps2",6.25003587786956,6.2668850118428,6.08903019021879,6.25525491524189,6.48318595430617,6.08903019021879,6.34180451649344,6.08903019021879
"Gm8034",6.36761195034119,6.08903019021879,6.08903019021879,6.25525491524189,6.39472019832906,6.27115267979593,6.39841719952678,6.3867448024636
"Gm12424",6.08903019021879,6.08903019021879,6.47673727509932,6.45990354605985,6.44179185090854,6.74056735475661,6.67848838158123,6.60288201101699
"Igkv14-126",6.57006655456008,6.52331808853504,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Or6c208",6.68747128899888,6.70093075188531,7.06911231892528,7.06803747190663,7.43227039612335,7.21299747063257,7.24499264455192,7.59752168246314
"Vmn1r202",6.36761195034119,6.48572664042375,6.60795853001541,6.72793811699106,6.61654825680032,6.08903019021879,6.72904433470513,6.65645786403661
"Vmn2r124",6.4483076046247,6.08903019021879,6.47673727509932,6.74853939422495,6.78941432517188,6.76472984965285,6.59266451802607,6.83137565495074
"Zbed6",9.80819998811387,10.3477824342487,11.4079192847404,11.6543436815335,11.4069661654642,11.3671369545537,11.3409788426352,11.7565632281631
"Gm9830",7.13454604080316,7.26337379343873,7.38122935796109,7.60489183302204,7.82790712828942,7.71172593722112,8.21193179744476,7.86821849321453
"Zfp955a",7.2213715828284,7.56505111988407,7.85060926104881,8.37540045565269,8.06107645833575,7.81564803586532,7.87519304661835,7.98663829952827
"Purb",9.89092347849114,10.3280987751707,10.9092851648971,11.0922051783984,10.9268898418966,10.7739210667203,11.111402693605,10.9598760096218
"Gm21244",6.51369747841017,6.79386925597827,7.08329791049397,7.64982237032078,7.6261924920649,7.43906850450183,7.47767883518774,7.58924974892463
"Or1e33",6.54278680302494,6.48572664042375,6.81905483874404,6.92532402570787,7.14111920952177,6.85325699632338,7.24499264455192,7.10128281811418
"Or51q1",6.95815009780381,7.16124763662259,7.7220637659103,7.71408277766572,7.85610796420016,7.84588526321515,7.85392486074634,7.98068015207631
"Gm21451",6.92949874301225,7.18784308842797,6.9624035529177,7.24555203718509,6.6715132456429,6.53367171692076,6.08903019021879,6.43259927232694
"Or8c20",6.08903019021879,6.2668850118428,6.08903019021879,6.08903019021879,6.48318595430617,6.08903019021879,6.26788278946765,6.43259927232694
"Fsbp",7.01248805428863,7.10558912771218,7.27290358503826,7.70711602635621,6.6447439704945,7.01976993661693,6.34180451649344,7.35899412585819
"Gm3055",6.31660876692879,6.08903019021879,7.0098545770348,7.22376979119635,6.81053743358966,6.49519621110951,6.93514785656525,7.05977412018214
"Gm10182",7.26194142098236,7.26337379343873,7.0972537979736,7.08103662986278,7.26815700994078,7.12901846745254,7.13947503546428,7.10128281811418
"Gm3252",6.25003587786956,6.08903019021879,6.08903019021879,6.4950796550816,6.74496777611369,6.49519621110951,6.62288065137677,6.85023039598519
"Gm10310",6.08903019021879,6.34039612705304,6.08903019021879,6.45990354605985,6.55482759799453,6.45255461014013,6.62288065137677,6.81198553981036
"Gm3468",6.08903019021879,6.52331808853504,6.08903019021879,6.42093115304451,6.44179185090854,6.49519621110951,6.72904433470513,6.33225654299827
"Gm21972",6.08903019021879,6.08903019021879,6.5472249423228,6.08903019021879,6.48318595430617,6.08903019021879,6.34180451649344,6.08903019021879
"Mplkipl1",6.78444982333281,6.52331808853504,6.75660926263257,6.74853939422495,6.48318595430617,6.27115267979593,6.79775095662891,6.7280718998381
"Ccl21a",9.99345310078118,9.85435092667695,9.84781623575858,10.4001812637628,7.55628380169008,7.36155220695805,7.59074126700217,8.35572413928597
"Gm10359",14.685212376887,14.707698961276,12.7477351147769,13.669398139679,13.5976456805136,13.7976490704011,13.9770826129066,14.1027126029699
"Rnaset2b",11.0515604916293,10.9810274286892,10.8875757568108,10.7146083257709,10.9576659393802,11.2871875728208,11.0130791192737,11.0844223033784
"Or4f14b",7.56846402396018,7.68529275571881,8.06738213512562,8.06163274311248,8.27796401340979,8.38413203719121,8.54320394273275,8.21946523920874
"Rpl29-ps2",6.54278680302494,6.64830417671197,6.66205071420157,6.61210005483451,6.39472019832906,6.66157001922313,6.67848838158123,6.57377574209306
"Gm14403",7.2213715828284,7.61815007804958,7.99120471506229,8.72077399785513,7.76192495684725,7.61593981885572,7.96983864769344,8.43793147438706
"Tcstv4",6.25003587786956,6.55782268799217,6.5472249423228,6.42093115304451,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Cyp2d10",6.91475759469667,6.08903019021879,6.08903019021879,6.25525491524189,6.08903019021879,6.08903019021879,6.08903019021879,6.86858882671824
"Muc3a",6.36761195034119,6.08903019021879,6.5472249423228,6.37662272064648,6.39472019832906,6.34641984239714,6.70431690620312,6.70517940387028
"Gm9034",6.4483076046247,6.39669554693137,6.38970685675043,6.37662272064648,6.26574025732778,6.27115267979593,6.39841719952678,6.3867448024636
"Zfp131",8.8950818030519,9.23325788388119,9.90878353238278,10.2895068438781,9.4429410287582,9.62505428757408,9.87641387047324,10.052235813404
"Vmn1r201",6.08903019021879,6.2668850118428,6.47673727509932,6.58552649308023,6.44179185090854,6.45255461014013,6.52573917589747,6.7280718998381
"D430019H16Rik",7.06342499991028,7.11983321704544,6.9624035529177,6.85992077768872,6.39472019832906,6.34641984239714,6.39841719952678,6.08903019021879
"Spata31e4",6.4483076046247,6.39669554693137,6.63570574512542,6.52737471857631,8.33176998123978,7.37298773497618,7.83953611121487,6.9856769594852
"Vmn2r112",6.41054295908313,6.34039612705304,6.51348865616069,6.68445853130154,6.52054005440785,6.40405884088155,6.39841719952678,6.75012295280389
"Igkv6-25",6.4823970119052,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.43259927232694
"Gm9726",6.08903019021879,6.08903019021879,6.85765704446226,6.08903019021879,6.08903019021879,6.08903019021879,6.93514785656525,6.08903019021879
"Rbm4",8.55416533500939,8.5731981973736,8.6385317454055,8.67884634927497,9.1750913862757,8.81944314959898,9.14424418516615,8.89631870856037
"Gm3604",6.36761195034119,6.39669554693137,6.5472249423228,6.63733434073709,6.48318595430617,6.40405884088155,6.34180451649344,6.70517940387028
"Vmn2r66",8.96171948789556,9.16100268606935,9.68641003795813,9.7342878464567,9.74276520537379,9.83476090626477,9.93189485901279,9.64465427261769
"Or8g26",6.08903019021879,6.08903019021879,6.26283517020529,6.25525491524189,6.3387802392108,6.08903019021879,6.26788278946765,6.60288201101699
"Rpl9-ps4",6.4823970119052,6.08903019021879,6.33467936495677,6.08903019021879,6.44179185090854,6.08903019021879,6.08903019021879,6.08903019021879
"Gm16434",6.25003587786956,6.08903019021879,6.08903019021879,6.42093115304451,6.08903019021879,6.45255461014013,6.26788278946765,6.08903019021879
"Sirpb1b",6.31660876692879,6.34039612705304,6.43601348849959,6.52737471857631,6.26574025732778,6.45255461014013,6.26788278946765,6.33225654299827
"1700001J03Rik",6.4823970119052,6.2668850118428,6.79889726662358,6.45990354605985,7.07025621654207,6.63254068093247,7.15334500719048,6.57377574209306
"Gm12537",7.85525250759428,7.70148433111334,7.13783567337583,7.4667855738725,6.94275920219649,7.19952155947952,7.2817122401232,7.36923441947853
"E030018B13Rik",6.08903019021879,6.08903019021879,6.08903019021879,6.32397778693793,6.6715132456429,6.34641984239714,6.08903019021879,6.08903019021879
"Igha",7.46775522271853,6.77190267361763,6.08903019021879,6.37662272064648,6.48318595430617,6.27115267979593,6.08903019021879,7.35899412585819
"Ccdc85b",9.41516319558628,9.45614190346224,9.4227201304399,9.33029338655142,8.8205002710641,9.13265777269683,8.93407117142715,8.9141864851764
"Itpripl2",9.93055449756916,9.64865590736153,9.77268350846352,10.0900736748467,8.66138409247285,8.44159905464313,8.86295969958311,9.26313119650298
"Mid1-ps1",6.51369747841017,6.61993193251511,6.60795853001541,6.70660415999965,7.38044620081865,6.56898465608084,6.65140666755771,6.90395085077143
"Pou3f2",6.31660876692879,6.34039612705304,6.33467936495677,6.25525491524189,6.3387802392108,6.27115267979593,6.44605278073222,6.26111890898373
"Tubb4b-ps1",6.31660876692879,6.34039612705304,6.08903019021879,6.25525491524189,6.48318595430617,6.08903019021879,6.08903019021879,6.33225654299827
"Gm4795",6.31660876692879,6.08903019021879,6.38970685675043,6.25525491524189,6.3387802392108,6.27115267979593,6.34180451649344,6.08903019021879
"Zfp967",7.34749315339354,7.4301841501241,7.70687940186877,7.90016107589775,7.30319004333247,7.3842972430275,7.39513894763012,7.5207656385604
"Zfp799",8.34699596730186,8.46786091125198,8.61246344918218,8.5839073988239,8.23739709546916,7.78462996178209,7.78777747703176,7.99847002008668
"Gm2163",6.83622661297244,6.48572664042375,6.26283517020529,6.66140677218778,6.58668327723038,6.08903019021879,6.67848838158123,6.70517940387028
"Potefam3b",6.08903019021879,6.08903019021879,6.08903019021879,6.72793811699106,6.08903019021879,6.08903019021879,6.48794092510865,6.33225654299827
"Gm3488",6.08903019021879,6.44406853649225,6.47673727509932,6.08903019021879,6.3387802392108,6.40405884088155,6.39841719952678,6.47292681528908
"Spata31e3",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,8.38346718112628,7.03626564812667,7.88916831902452,6.57377574209306
"Plac9",10.8229774802102,10.6615879860987,10.4735107280074,10.5996588688223,9.23834445221305,9.34036950182811,9.44559150583918,9.77092428773907
"Gm12573",6.36761195034119,6.08903019021879,6.60795853001541,6.08903019021879,6.08903019021879,6.08903019021879,6.26788278946765,6.63036392213922
"Zfp1001",6.99924583716688,7.23885775878217,7.3176496568433,7.22376979119635,7.194025615394,7.09919253747355,6.65140666755771,6.88648543477109
"Zfp870",8.67953584353915,8.90606656666231,8.65320667537893,8.7949621819814,8.83048060240725,9.00517370475686,8.74530918821109,8.68628642869336
"Igkv3-5",6.08903019021879,6.34039612705304,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.70517940387028
"Gm14325",7.77755775771038,7.83079680235118,8.65320667537893,9.7526753827168,9.2408163108314,8.13127877891802,8.75251544043213,9.27461028866615
"Or6c6c",6.31660876692879,6.39669554693137,6.43601348849959,6.94081147169688,6.26574025732778,6.68912775704257,6.34180451649344,6.65645786403661
"Gm21092",6.85264214850125,6.8751628996892,7.21390785923095,7.19012481439655,7.60911825901525,7.15787775089205,7.32862665043082,7.62197948625689
"Tmem200c",6.59582928013891,6.48572664042375,6.63570574512542,6.74853939422495,6.08903019021879,6.45255461014013,6.39841719952678,6.43259927232694
"Rps2-ps6",6.36761195034119,6.39669554693137,6.43601348849959,6.52737471857631,6.26574025732778,6.08903019021879,6.08903019021879,6.33225654299827
"Vmn1r72",6.08903019021879,6.08903019021879,6.33467936495677,6.45990354605985,6.44179185090854,6.08903019021879,6.56043288492069,6.68134761003087
"Zfp748",7.40074226318535,7.4301841501241,7.87739897304439,8.07203869242506,7.98811300070815,8.10729837025591,7.49735238193064,7.80095310356857
"Fignl2",7.25195871789805,7.13385167932151,7.29553031273217,7.22376979119635,7.31459658206516,7.48092753683387,7.12538726678445,7.17885580582061
"Entpd4",13.3945283982515,13.5421021543813,13.3339075440889,13.1528428803122,11.9987309805291,12.1882949714016,12.0499972422826,12.2199221183011
"Vmn2r22",6.08903019021879,6.2668850118428,6.26283517020529,6.08903019021879,6.44179185090854,6.27115267979593,6.26788278946765,6.33225654299827
"Gm10243",6.4483076046247,6.39669554693137,6.47673727509932,6.42093115304451,6.52054005440785,6.49519621110951,6.44605278073222,6.26111890898373
"Zfp969",10.4388617487631,10.9435321956748,11.7157466478996,12.4956622863054,11.9824124261715,11.4150140330203,12.0277233639527,12.3838868918964
"Noc2l",10.9640655125137,11.0879869008518,10.718063843701,10.6420090449718,11.5876023498909,11.729052075189,11.6550873304181,11.3690682292097
"Fam177a",9.72766723148681,9.9771533854772,9.95285958258049,9.9446824082628,9.92777155108647,10.124317016088,10.013479559611,10.113108109869
"Rps7-ps3",9.38031933250062,9.48168434524412,9.367036735421,9.46326897147381,9.85917833028876,10.141129614734,10.0266356443737,9.6428926325681
"Rhox3a2",6.08903019021879,6.52331808853504,6.08903019021879,6.52737471857631,6.08903019021879,6.71540856035859,6.08903019021879,6.08903019021879
"Anxa2r1",7.28160385383761,7.38830037735722,7.15096215292875,7.33794876537094,6.6715132456429,6.85325699632338,6.65140666755771,7.26180644935665
"Gm2004",6.92949874301225,7.60947241036473,8.08992673234411,8.45502440653828,7.7000204218841,7.91834015077883,8.075862827904,8.43793147438706
"Gvin-ps3",6.08903019021879,6.08903019021879,6.43601348849959,6.42093115304451,6.52054005440785,6.45255461014013,6.48794092510865,6.50932186164982
"Ccl21b",9.04194309609501,9.31390786810963,8.86572299904027,6.08903019021879,6.08903019021879,6.96817139745881,7.50705668944087,7.58091638693832
"Dynlt1f",8.65786779334746,8.31475536822043,8.31958911504669,8.70479974083963,9.06754945496219,8.72771475978724,8.74530918821109,8.44212075411121
"Rnaset2a",9.87790104902735,9.96968624418514,9.77432399735124,9.74657253542556,10.3817653235661,10.4234175994249,10.1559375593412,10.2645790053374
"Vmn2r29",6.57006655456008,6.08903019021879,6.08903019021879,6.52737471857631,6.3387802392108,6.08903019021879,6.34180451649344,6.26111890898373
"Gm16378",6.41054295908313,6.08903019021879,6.26283517020529,6.37662272064648,6.58668327723038,6.34641984239714,6.44605278073222,6.43259927232694
"Gm21182",6.08903019021879,6.08903019021879,6.08903019021879,6.55738542638483,6.08903019021879,6.56898465608084,6.08903019021879,6.43259927232694
"Gm53189",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.3387802392108,6.71540856035859,6.08903019021879,6.08903019021879
"Sirpb1a",6.4823970119052,6.08903019021879,6.08903019021879,6.25525491524189,6.08903019021879,6.08903019021879,6.08903019021879,6.47292681528908
"Nupr2",6.36761195034119,6.55782268799217,6.43601348849959,6.68445853130154,6.74496777611369,6.34641984239714,6.26788278946765,6.33225654299827
"Vmn1r191",6.08903019021879,6.39669554693137,6.08903019021879,6.37662272064648,6.44179185090854,6.08903019021879,6.08903019021879,6.08903019021879
"Or5ac22",6.41054295908313,6.08903019021879,6.81905483874404,6.70660415999965,6.61654825680032,6.49519621110951,6.59266451802607,6.7280718998381
"Nim1k",8.11529566155445,8.32942824454933,8.03862557698807,8.22796175699,7.71580570786542,8.07667510845645,7.83227701787606,7.92573139887405
"Zscan4e",6.25003587786956,6.2668850118428,6.47673727509932,6.42093115304451,6.26574025732778,6.08903019021879,6.26788278946765,6.60288201101699
"Vmn2r102",6.4483076046247,6.34039612705304,6.5472249423228,6.37662272064648,6.26574025732778,6.53367171692076,6.39841719952678,6.3867448024636
